sun_alt,sun_az,sat_alt,sat_az,sat_height,phase_angle,measured_mag,lab_brdf_mag,inferred_brdf_mag,sun_x,sun_y,sun_z,obs_x,obs_y,obs_z,A_eff_SA,A_eff_chassis,intensity_lab_brdfs,mag_lab_brdfs
-18.80606753,308.0206844,54.95716917,274.9323342,541.8463348,101.038111,5.978900946,6.112604728,5.814527372,0,0.960246927,-0.279152,-0.029006068,-0.045425483,0.99854653,22.68,3.64,7.33E-11,6.11558343
-23.73138725,91.34346883,64.72314684,88.48476457,540.5594605,91.51758531,5.290622562,5.352829532,5.126048786,0,0.929533958,-0.368736519,-0.001796609,-0.036533971,0.999330797,22.68,3.64,1.48E-10,5.355808234
-22.06481911,97.93509399,50.72263239,114.1609859,540.3631715,105.8158968,5.516267567,5.462282811,5.35024229,0,0.947586882,-0.319498202,0.017022582,-0.059917987,0.998058148,0,3.64,1.33E-10,5.465261513
-18.10057566,100.884588,35.54878342,126.4254519,539.9950558,121.1413596,6.556117939,6.670725917,6.387916479,0,0.975129072,-0.22163775,0.042843921,-0.092503574,0.994790172,0,3.64,4.38E-11,6.673704619
-16.84675505,47.95492081,25.98646038,123.4802675,539.5205135,95.05168557,7.80591757,8.584604451,7.637223897,0,0.967332671,-0.25351036,0.133972434,-0.040103808,0.990173253,0,3.64,7.52E-12,8.587583153
-13.64242321,256.627447,44.53203933,129.1719127,539.4790131,54.07666217,5.481421873,6.057843551,5.312652031,0,0.959920807,-0.280271377,-0.061324415,0.045412564,0.997084257,22.68,3.64,7.72E-11,6.058584896
-22.17074618,98.50927515,55.83073434,160.5496688,540.0259948,86.0794787,5.83213616,6.365493004,5.662570549,0,0.935151124,-0.35424903,0.045543626,-0.025236034,0.99864354,0,3.64,5.81E-11,6.368471706
-19.99839977,67.46534486,66.84412226,56.4517984,542.1067318,92.76700867,5.605549509,5.700743419,5.43416423,0,0.950371035,-0.31111878,-0.006284123,-0.032668639,0.999446482,22.68,3.64,1.07E-10,5.703722121
-23.26302354,97.87242207,51.43636189,137.770006,540.1751767,97.50158364,5.753712789,6.04919216,5.581566107,0,0.936230533,-0.351386382,0.038252931,-0.047227547,0.998151427,0,3.64,7.77E-11,6.052170862
-18.65569364,45.53269912,23.16620317,303.587064,541.3222389,72.17345937,7.420453072,7.850907873,7.248094272,0,0.938099063,-0.346367071,-0.152857099,0.023789654,0.987961922,22.68,3.64,1.48E-11,7.852314548
-16.33921972,61.98327403,39.39986354,164.0493361,541.6822856,70.51424883,6.51571797,6.961597284,6.343030621,0,0.954474458,-0.298292657,0.088805314,0.0165009,0.995912314,0,3.64,1.71E-11,7.697342093
-13.73237283,301.6077665,21.97382234,42.32540803,543.1566192,75.1460586,7.746817973,8.106602916,7.57394704,0,0.964661368,-0.263492782,0.160118121,0.023461743,0.986818997,0,3.64,4.79E-12,9.078330347
-24.5568225,91.24086073,32.35747999,27.56619497,543.672229,96.79388884,6.919565986,7.556566352,6.746425236,0,0.930211221,-0.367024636,-0.099672294,-0.054774957,0.993511519,22.68,3.64,1.94E-11,7.559545054
-17.30421598,309.3444944,22.33193507,201.0185627,541.1465958,67.00213102,7.067262555,7.571392561,6.893881822,0,0.939893224,-0.341468487,-0.153614093,0.042199062,0.987229431,22.68,3.64,1.92E-11,7.572373103
-13.7398975,308.6853988,39.30252645,109.6159969,541.5367284,30.58613053,5.158871865,5.834874537,4.985170183,0,0.94751771,-0.319703283,0.030341169,0.085353805,0.995888619,0,3.64,1.78E-11,7.650517657
-10.72089093,303.9181634,42.11906434,182.4683195,541.2114557,59.667477,5.736754407,6.310495556,5.561176194,0,0.973709716,-0.227792423,-0.07120698,0.042093546,0.996572977,22.68,3.64,6.12E-11,6.311174143
-16.41030656,101.2564132,25.89472048,234.0676427,541.5084682,44.77907575,6.043438752,6.653968946,5.867614488,0,0.92846007,-0.371432227,0.106649019,0.091789383,0.990050855,0,3.64,9.01E-12,8.390905535
-18.08350018,305.7672292,78.76314599,341.1435157,542.5176831,81.1751953,5.573015391,6.066046681,5.396204026,0,0.954468398,-0.298312046,0.008966452,-0.012705205,0.999879083,0,3.64,7.65E-11,6.069025383
-20.21690013,101.1021009,23.15040081,114.420138,540.0568204,134.7296246,6.807839012,6.107032779,6.628719677,0,0.979724777,-0.200348101,0.034087402,-0.150687594,0.987993572,0,3.64,7.37E-11,6.110011481
-14.55932391,255.4626064,49.16726343,306.4746557,540.5240426,102.0031072,6.6516119,7.058087933,6.471742789,0,0.977515944,-0.210861516,0.050526549,-0.041918165,0.997842641,0,3.64,3.07E-11,7.061066635
-15.07095232,50.76432481,40.33566586,164.9766542,539.6103754,61.95495441,5.964596465,6.473352879,5.783280336,0,0.955923028,-0.293617379,0.080483933,0.033977389,0.996176628,0,3.64,1.69E-11,7.709946008
-18.01970817,68.59130772,44.8145714,176.6024835,541.4221931,64.74694143,6.098359902,6.473408893,5.914381973,0,0.94371597,-0.330756962,0.072690799,0.021680137,0.997118859,0,3.64,2.44E-11,7.311297596
-21.71005247,303.4075347,45.93052324,5.219707324,542.6389926,92.2614619,6.28893994,6.843117844,6.104941792,0,0.941595123,-0.336747122,0.063746025,-0.036181664,0.997310048,0,3.64,3.74E-11,6.846096546
-15.34880792,92.7569661,46.77197659,55.56315573,541.8779501,109.4670984,6.646755169,6.792533989,6.461824819,0,0.977848914,-0.209311969,-0.042458707,-0.057180799,0.997460583,22.68,3.64,3.92E-11,6.795512691
-19.81426997,309.1237353,55.48174382,229.9144072,541.67187,79.66033768,5.972091107,6.652589202,5.786467104,0,0.944265514,-0.329184811,-0.051749241,-0.010852791,0.998601138,22.68,3.64,4.46E-11,6.655567904
-15.18685048,258.8144362,68.52864659,132.4029058,541.8831436,63.03337469,5.50600932,5.838383851,5.320163275,0,0.960179528,-0.27938374,-0.024765267,0.018001911,0.999531196,22.68,3.64,9.45E-11,5.839791742
-10.55426254,301.124249,72.1622291,94.45368716,542.1511687,63.67507206,5.309701192,5.78787103,5.123209745,0,0.978727036,-0.205166735,0.011320563,0.022412179,0.99968472,0,3.64,3.37E-11,6.958342917
-24.58547711,322.9846961,52.82418725,321.275299,540.4196811,102.5759803,5.154626829,5.019622632,4.966807006,0,0.931919538,-0.362665099,-0.001687188,-0.057939523,0.998318669,22.68,3.64,2.01E-10,5.022601334
-18.20500828,261.6254769,31.90410287,304.0966063,540.8410416,115.4505505,7.208297318,7.621426939,7.019775636,0,0.973232472,-0.22982288,0.075740496,-0.086431307,0.993374555,0,3.64,1.83E-11,7.624405641
-16.12288844,96.03097923,22.35533917,329.3882597,541.89273,50.51468928,6.403447564,6.983959,6.21465856,0,0.930807043,-0.365510941,-0.131956293,0.089322824,0.987222857,22.68,3.64,3.29E-11,6.984571865
-20.12820633,264.9962785,65.21599294,100.5536873,541.5712393,46.24294054,5.165847955,5.414975948,4.973190515,0,0.926489747,-0.376320008,-0.009741732,0.034491758,0.999357502,22.68,3.64,1.40E-10,5.416098402
-24.70987384,261.0444975,25.98361884,311.2670124,541.571819,109.8361727,7.251466256,7.848487226,7.05803948,0,0.943157263,-0.332346773,0.103851854,-0.094325545,0.990109834,0,3.64,1.48E-11,7.851465928
-14.3985085,265.9827027,67.6675477,123.0577712,539.8669491,58.42214291,5.250438213,5.665646134,5.055512846,0,0.961971051,-0.273151418,-0.019332971,0.025310707,0.999492673,22.68,3.64,1.11E-10,5.666759913
-11.20330105,255.1659468,46.78421067,210.4472334,541.4210292,109.6147416,7.17662997,7.447775516,6.981092261,0,0.98954667,-0.144212994,-0.049619825,-0.050976116,0.997466445,22.68,3.64,2.14E-11,7.450754218
-14.57620848,50.41253956,68.20300847,27.5466637,540.9175161,95.59251607,6.040811916,6.235588426,5.844705962,0,0.974626485,-0.223837476,-0.011989303,-0.02866545,0.999517158,22.68,3.64,6.54E-11,6.238567128
-22.78912542,40.51340975,35.57056176,102.5315268,539.9520712,97.26916386,6.807992674,7.396412772,6.611074019,0,0.939968059,-0.341262432,0.088230986,-0.050909549,0.994798226,0,3.64,2.25E-11,7.399391474
-17.91330562,260.4254114,47.64003028,47.82264403,542.2843371,39.88114315,5.111988586,5.673062145,4.915039502,0,0.932038261,-0.362359877,0.038100278,0.057843155,0.997598385,0,3.64,2.78E-11,7.166507047
-18.17204098,307.3466972,45.98750342,156.614912,541.2867652,36.85276717,5.101084369,5.671497948,4.902546527,0,0.928415386,-0.371543901,-0.036524079,0.063205852,0.997331947,22.68,3.64,1.10E-10,5.672222701
-24.88959015,95.60037747,27.28985844,33.19933481,543.4060093,100.3994687,7.303592412,7.922673355,7.104952016,0,0.932759929,-0.360498148,-0.115964124,-0.068239478,0.990906502,22.68,3.64,1.38E-11,7.925652057
-12.07666745,99.27943583,76.92560849,335.357432,542.5402119,70.89830932,5.72953919,6.111555561,5.528528188,0,0.975702334,-0.219100332,-0.015109219,0.010088944,0.999834949,22.68,3.64,7.34E-11,6.113251333
-10.45818764,54.56234647,76.53617859,327.3111419,540.4707669,80.47087904,6.164320996,6.840060837,5.961719662,0,0.983555478,-0.18060626,-0.018636442,-0.000958892,0.999825867,22.68,3.64,3.75E-11,6.843039539
-14.91283417,101.5001841,38.32412241,212.1888209,541.9370869,64.69667207,6.206595669,6.673772544,6.003962607,0,0.95758463,-0.288152176,0.088299116,0.030848163,0.99561622,0,3.64,1.49E-11,7.843281573
-14.19510068,303.418853,65.4192963,47.0338807,542.1820575,71.46217337,5.839172292,6.314775667,5.635667626,0,0.967418611,-0.253182208,0.034623614,0.008060304,0.999367919,0,3.64,3.99E-11,6.775672901
-17.55241313,95.55707806,65.5970804,12.20762611,542.7500196,76.76089897,5.823086045,6.484530588,5.618358541,0,0.954724095,-0.297492694,-0.035012024,-0.004473331,0.99937688,22.68,3.64,5.20E-11,6.48750929
-14.85959114,97.19596862,61.78893787,304.1095205,540.999622,50.69770964,5.036414289,5.546420642,4.831637564,0,0.95642339,-0.291983388,-0.01897606,0.036888345,0.999139209,22.68,3.64,1.24E-10,5.547305036
-11.49556977,55.77568397,61.21728338,29.26193249,540.8174129,104.3318094,6.558577807,6.61027579,6.353424002,0,0.986808437,-0.161892277,-0.018816721,-0.038047702,0.999098746,22.68,3.64,4.63E-11,6.613254492
-15.46416718,97.21877973,57.82385261,47.50441124,542.9113698,96.09510752,6.26441805,6.627393148,6.05874232,0,0.97174647,-0.236027112,-0.036777961,-0.031785637,0.998817829,22.68,3.64,4.56E-11,6.63037185
-18.08336917,47.05443408,30.77037085,134.3192859,539.5934543,83.118044,7.306357547,8.126636214,7.099803923,0,0.953056698,-0.302791892,0.118617904,-0.010243192,0.992887139,0,3.64,1.15E-11,8.129614916
-16.1195698,254.9224857,62.5908622,88.36961913,542.2473061,47.42195904,4.958497536,5.465512301,4.751057177,0,0.949094726,-0.314990794,-0.009465565,0.03908273,0.999191145,22.68,3.64,1.33E-10,5.466408422
-22.50702032,97.6757223,79.18272802,97.37255882,577.3500436,78.31010965,5.488986616,5.868288551,5.281218392,0,0.929778899,-0.368118457,-8.33E-05,-0.015836387,0.999874593,22.68,3.64,9.18E-11,5.871267253
-13.50545866,254.8402735,55.7918566,327.9043642,540.3425985,88.05761236,6.425213863,7.059494656,6.217054158,0,0.975849656,-0.218443239,0.049727571,-0.015773153,0.998638261,0,3.64,3.06E-11,7.062473358
-19.24532726,101.6628739,51.44143921,41.55730236,542.9349424,92.03743197,6.223387064,6.716568781,6.014452797,0,0.953852931,-0.300274186,-0.05238239,-0.031345995,0.998135018,22.68,3.64,4.20E-11,6.719547483
-20.96031275,98.3681337,62.3236304,180.6266802,541.9132316,75.02685614,5.721647423,6.36537072,5.510246337,0,0.935882029,-0.352313537,0.040181535,-0.006089152,0.999173842,0,3.64,5.81E-11,6.368349422
-12.37745946,107.1649992,46.55647743,218.0709423,542.0584489,66.7152818,6.018664982,6.467100418,5.805771957,0,0.971067482,-0.238805246,0.067415863,0.024549005,0.997422903,0,3.64,1.85E-11,7.609672095
-24.04676672,317.6912638,20.1463199,260.4121404,541.6876968,108.8497503,7.97078478,8.566959166,7.75614753,0,0.94868784,-0.31621414,-0.13971093,-0.10120188,0.985007125,22.68,3.64,7.64E-12,8.569937868
-24.89057483,305.2999967,23.92279023,339.8958605,542.2368532,120.7901465,6.905897793,7.496517666,6.689016571,0,0.952851071,-0.303438356,0.081532249,-0.126903373,0.98855856,0,3.64,2.05E-11,7.499496368
-15.33910708,289.6014012,66.83799967,263.9956222,540.0757803,95.67340996,6.024166673,6.181173183,5.806615169,0,0.971863431,-0.235545051,-0.014221923,-0.029958792,0.999449953,22.68,3.64,6.88E-11,6.184151885
-25.05316954,274.1025763,25.17918452,305.7046173,541.4088594,121.2049402,6.662467596,7.219188242,6.444714537,0,0.951461013,-0.307769297,0.071947711,-0.124972654,0.98954806,0,3.64,2.64E-11,7.222166944
-13.84737912,308.9393765,69.99869586,194.0241554,541.6521781,68.60428763,5.698473198,6.069705591,5.480183703,0,0.968029892,-0.250834861,-0.025785442,0.011774056,0.999598161,22.68,3.64,7.63E-11,6.071372416
-17.70971199,306.138776,31.14512934,74.62902287,542.1099438,48.33610461,5.924813523,6.461225388,5.705712169,0,0.928207472,-0.372063018,0.094836126,0.070314527,0.993006534,0,3.64,1.25E-11,8.037302288
-15.78111399,305.9305866,61.98295224,38.6409689,542.2916687,74.84290749,5.988743076,6.646574445,5.767955977,0,0.961841163,-0.273608438,0.041217123,0.001468611,0.999149134,0,3.64,4.13E-11,6.738191984
-21.99668851,93.72695744,30.67770931,73.83649292,542.2866522,123.9709219,6.224369655,6.240841284,6.003426789,0,0.963617259,-0.267285948,-0.039260277,-0.113319003,0.992782672,22.68,3.64,6.51E-11,6.243819986
-11.36109775,54.04626909,32.27909183,131.8590755,539.8144062,94.00145121,7.833799497,8.57936653,7.611857649,0,0.985050536,-0.172265615,0.11025809,-0.026228131,0.993556862,0,3.64,7.56E-12,8.582345232
-17.8486515,312.9861736,44.24673252,112.9508121,541.395459,31.2997412,5.084142689,5.654481479,4.861884357,0,0.927155073,-0.374677823,0.027174641,0.072322578,0.997011025,0,3.64,2.53E-11,7.270122099
-14.29891927,259.3023313,59.44642797,100.8850879,540.2037074,47.87527431,5.000669382,5.520762091,4.778331258,0,0.957717967,-0.2877087,-0.016928024,0.042215166,0.998965125,22.68,3.64,1.27E-10,5.52155092
-24.05333542,322.1139677,35.21400186,20.47263213,541.0222028,98.99544624,6.764059702,7.304548022,6.541557342,0,0.934500368,-0.355962165,0.085870593,-0.057277751,0.994658484,0,3.64,2.44E-11,7.307526724
-18.73837677,314.3797857,56.79957043,276.8576453,540.3191137,98.19027777,6.015823748,6.168516713,5.793007057,0,0.959097293,-0.283076637,-0.030237632,-0.040171913,0.998735152,22.68,3.64,6.96E-11,6.171495415
-28.56450484,84.61869865,23.86837013,119.8631623,539.5014136,117.546469,6.601844565,7.2701511,6.377740463,0,0.931109588,-0.364739543,0.081927877,-0.126261625,0.988608024,0,3.64,2.52E-11,7.273129802
-17.40389157,312.2940804,39.57473955,37.84995595,542.4406737,82.32444809,6.838842725,7.600434613,6.614563877,0,0.956648742,-0.291244201,0.089432714,-0.009451241,0.995948023,0,3.64,1.86E-11,7.603413315
-24.16448698,37.13604088,31.92821458,24.18797149,543.0432068,122.5586098,5.757281912,5.164130423,5.531440472,0,0.952616747,-0.304173195,-0.024728135,-0.112543139,0.993339097,22.68,3.64,1.76E-10,5.167109125
-11.84363391,306.6766348,36.64658267,199.8712993,540.9195376,69.54101645,6.505516662,6.959712578,6.27768913,0,0.972685256,-0.232127966,-0.094923135,0.026479888,0.99513236,22.68,3.64,3.36E-11,6.960693478
-18.12470775,102.5786178,50.86328596,153.9633743,539.8657688,97.64706108,6.326162533,6.685014388,6.096547484,0,0.961800829,-0.273750189,0.047823558,-0.039365492,0.998079789,0,3.64,4.33E-11,6.68799309
-21.03527562,98.53866693,57.47941081,154.6049274,540.1589098,88.70780165,5.897907479,6.304224706,5.667935831,0,0.942936348,-0.332973038,0.040253566,-0.027965662,0.998798064,0,3.64,6.14E-11,6.307203408
-14.5582514,101.7115346,30.17826501,331.4620885,541.5892928,48.16629704,5.947107304,6.500367326,5.717045417,0,0.945487042,-0.325659721,-0.095161232,0.076014919,0.992555324,22.68,3.64,5.14E-11,6.500970885
-23.40594329,266.9897657,24.09660811,327.241546,541.7854644,104.6843659,7.679111388,8.261030463,7.448800002,0,0.945873219,-0.324536368,0.126205215,-0.080739971,0.988712952,0,3.64,1.01E-11,8.264009165
-22.46369269,88.23773039,65.84702811,77.03042762,540.5368574,91.27599548,5.473319856,5.499506866,5.242823765,0,0.9366177,-0.350353086,-0.006666633,-0.03411915,0.999395537,22.68,3.64,1.29E-10,5.502485568
-26.10840988,325.4644544,28.54914092,316.3480801,541.241725,124.6456042,5.687438186,4.416799496,5.456620758,0,0.946581608,-0.322464353,-0.019318237,-0.127069054,0.991705733,22.68,3.64,3.49E-10,4.419778198
-22.9350537,272.7007309,31.3812494,333.3647627,541.4713434,100.5023889,7.122770983,7.682929842,6.891604,0,0.942499833,-0.33420662,0.099687893,-0.061302204,0.993128574,0,3.64,1.73E-11,7.685908544
-17.29830785,259.4101351,47.59321999,42.2752476,542.4820252,42.87240085,5.205789664,5.72692045,4.974151919,0,0.936955335,-0.349449138,0.042688766,0.054709196,0.997589381,0,3.64,2.68E-11,7.207680349
-22.45107542,42.91682854,62.34176353,48.64752774,540.5632424,95.08381509,5.470807095,5.406988903,5.238976296,0,0.93885179,-0.344321531,0.003982666,-0.040321179,0.999178833,0,3.64,1.40E-10,5.409967606
-13.09745847,98.2692588,22.94496104,313.4675594,541.9506659,34.78740515,6.057609787,6.682914895,5.823352888,0,0.937480483,-0.348037848,-0.093455026,0.124979269,0.987748116,22.68,3.64,4.34E-11,6.683423607
-19.11450816,47.70138713,24.25292181,341.1778239,542.113426,102.0449287,7.942974573,8.570377029,7.708263144,0,0.963506882,-0.267683559,-0.134093001,-0.065142114,0.98882535,22.68,3.64,7.62E-12,8.573355731
-19.50666484,98.78119041,65.64088033,189.7244798,542.1930896,71.90514605,5.721295682,6.379270296,5.486540428,0,0.9424824,-0.334255778,0.035192739,0.000140278,0.999380534,0,3.64,5.70E-11,6.389114581
-19.15277266,93.36083303,72.5044736,358.0792527,540.745528,70.18085089,5.566808437,6.154222487,5.331892264,0,0.94393783,-0.33012327,-0.024455203,0.0020507,0.999698823,22.68,3.64,7.05E-11,6.156945515
-11.21383332,66.21084473,29.32182586,209.4210261,541.3434234,38.72646675,5.762249102,6.384866123,5.526290727,0,0.956618772,-0.291342624,0.076924883,0.098865459,0.992123069,0,3.64,9.40E-12,8.345698765
-14.01490444,103.2942967,41.93285566,22.76685446,543.1862793,87.53279709,6.996439221,7.709121093,6.759323883,0,0.973661421,-0.227998767,-0.082054107,-0.015376404,0.996509252,22.68,3.64,1.68E-11,7.712099795
-25.97006402,51.75295893,20.59819787,69.59893772,542.694505,130.3156233,6.541405273,6.430170199,6.302496069,0,0.958199046,-0.286102407,0.048863611,-0.162764351,0.985454268,0,3.64,5.47E-11,6.433148901
-14.69939849,105.7890875,61.37506685,250.0597374,542.0282296,53.20816955,5.161666214,5.622653187,4.921548429,0,0.958018635,-0.286705937,0.024917599,0.034135027,0.999106557,0,3.64,3.58E-11,6.89199792
-13.07182315,305.8525452,58.6871226,269.7687058,541.6097052,102.4680792,6.499175173,6.616999467,6.256155281,0,0.981983164,-0.188968423,-0.027425873,-0.038098621,0.998897551,22.68,3.64,4.61E-11,6.619978169
-25.87249417,97.27092134,27.65688425,140.3893563,539.6774315,112.283188,6.852266761,7.416203724,6.607639031,0,0.938323022,-0.345759897,0.086604707,-0.099796905,0.991231659,0,3.64,2.21E-11,7.419182426
-14.55869305,106.0906633,66.0532074,339.4944621,540.8762988,62.35813452,5.603142019,5.839348022,5.357705351,0,0.962550139,-0.271103725,-0.027815652,0.020332582,0.999406262,22.68,3.64,9.44E-11,5.840629849
-22.84752846,40.23457162,24.5813279,115.9956729,539.9667786,92.5566064,7.638322057,8.322281074,7.392617017,0,0.936462542,-0.350767598,0.140127726,-0.044121825,0.98914988,0,3.64,9.57E-12,8.325259776
-22.34788784,318.3833451,23.58608019,236.1893807,540.9895065,87.87870192,7.706987687,8.447031054,7.46008271,0,0.934236996,-0.356652822,-0.149427975,-0.029692484,0.988326685,22.68,3.64,8.54E-12,8.450009756
-12.43247126,307.665486,40.3053582,182.1967065,541.2393953,55.15240204,5.727931479,6.238749205,5.480442193,0,0.964483496,-0.264143118,-0.072301863,0.049598615,0.996148793,22.68,3.64,6.54E-11,6.23942115
-11.66406971,99.53146142,65.2752714,318.5237971,541.2670488,59.86692509,5.296963193,5.742340562,5.049190129,0,0.97337023,-0.229238732,-0.022618059,0.027655665,0.99936159,22.68,3.64,1.03E-10,5.743271055
-23.42635587,38.32307206,36.55930557,31.52897148,542.7843126,119.6724575,5.577361703,4.59786699,5.328612092,0,0.952255786,-0.305301355,-0.011298943,-0.098473659,0.995075511,22.68,3.64,2.96E-10,4.600845692
